index,title,crate,raw_path_repr,normalized_path,reason,error
334,Panjeba (Twinbeatz Remix),2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Panjeba (Twinbeatz Remix).mp3',/Users/diora/Downloads/Panjeba (Twinbeatz Remix).mp3,file_not_found,
335,Schedule (Remix) - DJ OPPOZIT,2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Schedule (Remix) - DJ OPPOZIT.mp3',/Users/diora/Downloads/Schedule (Remix) - DJ OPPOZIT.mp3,file_not_found,
336,Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3,2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3.mp3',/Users/diora/Downloads/Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3.mp3,file_not_found,
338,Garam Masala - Kiss Me Baby - DJ Aayush Remix,2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Garam Masala - Kiss Me Baby - DJ Aayush Remix.mp3',/Users/diora/Downloads/Garam Masala - Kiss Me Baby - DJ Aayush Remix.mp3,file_not_found,
339,Say Na Say Na (Bluffmaster!),2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Say Na Say Na (Bluffmaster!).mp3',/Users/diora/Downloads/Say Na Say Na (Bluffmaster!).mp3,file_not_found,
342,Laung-Da-Lashkara (DjBewafa.Com),2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Laung-Da-Lashkara (DjBewafa.Com).mp3',/Users/diora/Downloads/Laung-Da-Lashkara (DjBewafa.Com).mp3,file_not_found,
343,"20- DJ KAWAL, VIKAS J  - DONT BE SHY AGAIN (REMIX)",2023 Events%%TBN %%After Party%%Warmup,"'Users/diora/Downloads/20- DJ KAWAL, VIKAS J  - DONT BE SHY AGAIN (REMIX).mp3'","/Users/diora/Downloads/20- DJ KAWAL, VIKAS J  - DONT BE SHY AGAIN (REMIX).mp3",file_not_found,
344,06. K3G - You Are My Soniya (Club Mix) - DJ Ravish  DJ Chico,2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/06. K3G - You Are My Soniya (Club Mix) - DJ Ravish  DJ Chico.mp3',/Users/diora/Downloads/06. K3G - You Are My Soniya (Club Mix) - DJ Ravish  DJ Chico.mp3,file_not_found,
347,Akdi Pakdi (Liger),2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Downloads/Akdi Pakdi (Liger).mp3',/Users/diora/Downloads/Akdi Pakdi (Liger).mp3,file_not_found,
349,Makhna - Honey Singh Vs Dillon Francis (Sid’s Mashup),2023 Events%%TBN %%After Party%%Warmup,'Users/diora/Desktop/Band Baaja/DJ AURA/Grad Mix [Vol. 2] Project/Samples/Imported/Makhna - Honey Singh Vs Dillon Francis (Sid’s Mashup).mp3',/Users/diora/Desktop/Band Baaja/DJ AURA/Grad Mix [Vol. 2] Project/Samples/Imported/Makhna - Honey Singh Vs Dillon Francis (Sid’s Mashup).mp3,file_not_found,
361,Dholida Dhol Re Vagad,Wedding Essentials%%Garba%%Mixtape Ideas,'Users/diora/Downloads/Dholida Dhol Re Vagad.mp3',/Users/diora/Downloads/Dholida Dhol Re Vagad.mp3,file_not_found,
365,Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix,Wedding Essentials%%Garba%%Mixtape Ideas,'Users/diora/Downloads/Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix.mp3',/Users/diora/Downloads/Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix.mp3,file_not_found,
366,Farruko - El Incomprendido (YANISS Remix),Wedding Essentials%%Garba%%Mixtape Ideas,'Users/diora/Downloads/Farruko - El Incomprendido (YANISS Remix).mp3',/Users/diora/Downloads/Farruko - El Incomprendido (YANISS Remix).mp3,file_not_found,
368,"Sean Paul, J Balvin - Contra La Pared (GTA Remix) (Clean)",Wedding Essentials%%Garba%%Mixtape Ideas,"'Users/diora/Downloads/Sean Paul, J Balvin - Contra La Pared (GTA Remix) (Clean).mp3'","/Users/diora/Downloads/Sean Paul, J Balvin - Contra La Pared (GTA Remix) (Clean).mp3",file_not_found,
369,MEMBA - For Aisha (Featured in The Sky Is Pink),Wedding Essentials%%Garba%%Mixtape Ideas,'Users/diora/Downloads/MEMBA - For Aisha (Featured in The Sky Is Pink).mp3',/Users/diora/Downloads/MEMBA - For Aisha (Featured in The Sky Is Pink).mp3,file_not_found,
509,bride and groom entrance full,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/bride and groom entrance full .mp3',/Users/diora/Downloads/bride and groom entrance full .mp3,file_not_found,
510,5678 Grooms Men Track,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /5678 Grooms Men Track .mp3',/Users/diora/Downloads/Sangeet /5678 Grooms Men Track .mp3,file_not_found,
511,Bridemade Track,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Bridemade Track .mp3',/Users/diora/Downloads/Sangeet /Bridemade Track .mp3,file_not_found,
512,Christina Solo Madhuri Hits,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Christina Solo Madhuri Hits .mp3',/Users/diora/Downloads/Sangeet /Christina Solo Madhuri Hits .mp3,file_not_found,
513,Lydia Gari friends track New Correction,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Lydia Gari friends track New Correction .mp3',/Users/diora/Downloads/Sangeet /Lydia Gari friends track New Correction .mp3,file_not_found,
514,Mom & Daughter Track,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Mom & Daughter Track .mp3',/Users/diora/Downloads/Sangeet /Mom & Daughter Track .mp3,file_not_found,
515,Solomon Group Dance Track,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Solomon Group Dance Track .mp3',/Users/diora/Downloads/Sangeet /Solomon Group Dance Track .mp3,file_not_found,
516,brides father solo,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/brides father solo.mp3',/Users/diora/Downloads/brides father solo.mp3,file_not_found,
517,Reels with Ladies  3,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Mani / Reels with Ladies  3.mp3',/Users/diora/Downloads/Sangeet /Mani / Reels with Ladies  3.mp3,file_not_found,
518,"(4)Jugalbhandi Desi Girl VS Desi Boys track  - 7:9:25, 17.11",2026 Events%%Christina and Michael%%Program,"'Users/diora/Downloads/Sangeet /Mani /(4)Jugalbhandi Desi Girl VS Desi Boys track  - 7:9:25, 17.11.mp3'","/Users/diora/Downloads/Sangeet /Mani /(4)Jugalbhandi Desi Girl VS Desi Boys track  - 7:9:25, 17.11.mp3",file_not_found,
519,Missmatch Men  2,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Mani /Missmatch Men  2.mp3',/Users/diora/Downloads/Sangeet /Mani /Missmatch Men  2.mp3,file_not_found,
520,MJ TRACK 1,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Sangeet /Mani /MJ TRACK 1.mp3',/Users/diora/Downloads/Sangeet /Mani /MJ TRACK 1.mp3,file_not_found,
521,Mayadari Maisamma,2026 Events%%Christina and Michael%%Program,'Users/diora/Downloads/Mayadari Maisamma.mp3',/Users/diora/Downloads/Mayadari Maisamma.mp3,file_not_found,
809,Jalebi Baby (Rewind Intro) Tesher only,2023 Events%%Jasu & Jian-Dee%%Baraat,'Users/diora/Downloads/Jalebi Baby (Rewind Intro) Tesher only.mp3',/Users/diora/Downloads/Jalebi Baby (Rewind Intro) Tesher only.mp3,file_not_found,
829,Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup),2023 Events%%Jasu & Jian-Dee%%Baraat,'Users/diora/Downloads/Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup).mp3',/Users/diora/Downloads/Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup).mp3,file_not_found,
834,13 Ishq (Remix),2023 Events%%Jasu & Jian-Dee%%Baraat,'Users/diora/Downloads/13 Ishq (Remix).mp3',/Users/diora/Downloads/13 Ishq (Remix).mp3,file_not_found,
907,"Kailash Kher, Paresh Kamath & Naresh Kamath - Teri Deewani",2025 Events%%Mahnoor and Jessie%%Program,"'Users/diora/Downloads/Kailash Kher, Paresh Kamath & Naresh Kamath - Teri Deewani.mp3'","/Users/diora/Downloads/Kailash Kher, Paresh Kamath & Naresh Kamath - Teri Deewani.mp3",file_not_found,
1009,Zendegi Ba Tou,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Zendegi Ba Tou.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Zendegi Ba Tou.mp3,file_not_found,
1010,Fake,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Fake.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Fake.mp3,file_not_found,
1011,Del Beh Tou Bastam,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Del Beh Tou Bastam.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Del Beh Tou Bastam.mp3,file_not_found,
1012,Ey Joonam,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Ey Joonam.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Ey Joonam.mp3,file_not_found,
1013,Donya Maleh Mast (feat. Sami Beigi),2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Donya Maleh Mast (feat. Sami Beigi).mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Donya Maleh Mast (feat. Sami Beigi).mp3,file_not_found,
1014,Too In Zamoone,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Too In Zamoone.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Too In Zamoone.mp3,file_not_found,
1015,She Makes Me Go (feat. Sean Paul) - Radio Edit,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/She Makes Me Go (feat. Sean Paul) - Radio Edit.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/She Makes Me Go (feat. Sean Paul) - Radio Edit.mp3,file_not_found,
1016,Meshki Lebas,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Meshki Lebas.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Meshki Lebas.mp3,file_not_found,
1017,Mobaarakeh,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Mobaarakeh.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Mobaarakeh.mp3,file_not_found,
1018,Aroos-E-Mahtab,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Aroos-E-Mahtab.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Aroos-E-Mahtab.mp3,file_not_found,
1019,Soosan Khanoom,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Soosan Khanoom.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Soosan Khanoom.mp3,file_not_found,
1020,Eshveh,2025 Events%%Neeve & Kirsi's Wedding%%Dancefloor%%Persian Songs (Just In Case),'Users/diora/Downloads/Persian Songs (Just In Case)/Eshveh.mp3',/Users/diora/Downloads/Persian Songs (Just In Case)/Eshveh.mp3,file_not_found,
1112,John Barry - The James Bond Theme (From Dr. No),2024 Events%%Erika and Shashi Wedding%%Ceremony,'Users/diora/Downloads/John Barry - The James Bond Theme (From Dr. No).mp3',/Users/diora/Downloads/John Barry - The James Bond Theme (From Dr. No).mp3,file_not_found,
1151,Sebastian Ingrosso & Alesso ft. Ryan Tedder - Calling (Lose My Mind)  [Radio Edit],2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Sebastian Ingrosso & Alesso ft. Ryan Tedder - Calling (Lose My Mind)  [Radio Edit].mp3',/Users/diora/Downloads/Sebastian Ingrosso & Alesso ft. Ryan Tedder - Calling (Lose My Mind)  [Radio Edit].mp3,file_not_found,
1154,Acoustic Guitar Revival - Lava (Ukulele Version),2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Acoustic Guitar Revival - Lava (Ukulele Version).mp3',/Users/diora/Downloads/Acoustic Guitar Revival - Lava (Ukulele Version).mp3,file_not_found,
1155,Oh Wonder - Magnificent,2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Oh Wonder - Magnificent.mp3',/Users/diora/Downloads/Oh Wonder - Magnificent.mp3,file_not_found,
1156,Reception - Mother-Son,2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Reception - Mother-Son.mp3',/Users/diora/Downloads/Reception - Mother-Son.mp3,file_not_found,
1157,Reception - Father-Daughter Dance,2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Reception - Father-Daughter Dance.mp3',/Users/diora/Downloads/Reception - Father-Daughter Dance.mp3,file_not_found,
1158,Phoolon Ka Taaron Ka Sabka Kehna Hai Karaoke with Lyrics Eng. & हिंदी,2024 Events%%Nihir and Millie's Wedding %%Reception Program,'Users/diora/Downloads/Phoolon Ka Taaron Ka Sabka Kehna Hai Karaoke with Lyrics Eng. & हिंदी.mp3',/Users/diora/Downloads/Phoolon Ka Taaron Ka Sabka Kehna Hai Karaoke with Lyrics Eng. & हिंदी.mp3,file_not_found,
1197,Tingo (Arjun),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Tingo (Arjun).mp3',/Users/diora/Downloads/Tingo (Arjun).mp3,file_not_found,
1200,Pyaar Ek Kahani Vs Miss Independent (Xtreme Bollywood Mashup),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Pyaar Ek Kahani Vs Miss Independent (Xtreme Bollywood Mashup).mp3',/Users/diora/Downloads/Pyaar Ek Kahani Vs Miss Independent (Xtreme Bollywood Mashup).mp3,file_not_found,
1201,Despacito [Bollywood],2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Despacito [Bollywood].mp3',/Users/diora/Downloads/Despacito [Bollywood].mp3,file_not_found,
1202,Peaches Vs Vaaste Mashup,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Peaches Vs Vaaste Mashup.mp3',/Users/diora/Downloads/Peaches Vs Vaaste Mashup.mp3,file_not_found,
1205,Call me by Mehboob Mere _ MONTERO Bollywood Mashup _ Lil Nas X Anu Malik,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Call me by Mehboob Mere _ MONTERO Bollywood Mashup _ Lil Nas X Anu Malik.mp3',/Users/diora/Downloads/Call me by Mehboob Mere _ MONTERO Bollywood Mashup _ Lil Nas X Anu Malik.mp3,file_not_found,
1206,Chogada X Mai Ni Meriye (hearthis.at),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Chogada X Mai Ni Meriye (hearthis.at).mp3',/Users/diora/Downloads/Chogada X Mai Ni Meriye (hearthis.at).mp3,file_not_found,
1208,The Ultimate Sangeet Party Mashup,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/The Ultimate Sangeet Party Mashup .mp3',/Users/diora/Downloads/The Ultimate Sangeet Party Mashup .mp3,file_not_found,
1209,Meri Jaan x In My Bed (DJ Krish),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Meri Jaan x In My Bed (DJ Krish).mp3',/Users/diora/Downloads/Meri Jaan x In My Bed (DJ Krish).mp3,file_not_found,
1213,21 savage goes to bollywood,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/21 savage goes to bollywood.mp3',/Users/diora/Downloads/21 savage goes to bollywood.mp3,file_not_found,
1216,Mercy (Badshah),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Mercy (Badshah).mp3',/Users/diora/Downloads/Mercy (Badshah).mp3,file_not_found,
1219,Heelein Toot Gayi (Indoo Ki Jawani),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Heelein Toot Gayi (Indoo Ki Jawani).mp3',/Users/diora/Downloads/Heelein Toot Gayi (Indoo Ki Jawani).mp3,file_not_found,
1220,Sajna Ve Sajna - DJ RINK Remix (hearthis.at),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Sajna Ve Sajna - DJ RINK Remix (hearthis.at).mp3',/Users/diora/Downloads/Sajna Ve Sajna - DJ RINK Remix (hearthis.at).mp3,file_not_found,
1222,DJ Ravish  DJ Chico - Satisfya (Reggaeton Mix) (hearthis.at),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/DJ Ravish  DJ Chico - Satisfya (Reggaeton Mix) (hearthis.at).mp3',/Users/diora/Downloads/DJ Ravish  DJ Chico - Satisfya (Reggaeton Mix) (hearthis.at).mp3,file_not_found,
1223,Shut Up - (Raag.Fm),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Shut Up - (Raag.Fm).mp3',/Users/diora/Downloads/Shut Up - (Raag.Fm).mp3,file_not_found,
1224,41. Wakhra Swag (Reggaeton Mix) DJ Ravish X DJ Chico(RemixMaza.In),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/41. Wakhra Swag (Reggaeton Mix) DJ Ravish X DJ Chico(RemixMaza.In).mp3',/Users/diora/Downloads/41. Wakhra Swag (Reggaeton Mix) DJ Ravish X DJ Chico(RemixMaza.In).mp3,file_not_found,
1225,Suraj Hua Maddham (DJ SUDI AFRO REMIX),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Suraj Hua Maddham (DJ SUDI AFRO REMIX).mp3',/Users/diora/Downloads/Suraj Hua Maddham (DJ SUDI AFRO REMIX).mp3,file_not_found,
1226,"Maninder Buttar - Ik Tera (DJ Ravish, DJ Chico  DJ Bapu Reggaeton Mix) (hearthis.at)",2023 Events%%TBN %%Mixer%%Background Vibes,"'Users/diora/Downloads/Maninder Buttar - Ik Tera (DJ Ravish, DJ Chico  DJ Bapu Reggaeton Mix) (hearthis.at).mp3'","/Users/diora/Downloads/Maninder Buttar - Ik Tera (DJ Ravish, DJ Chico  DJ Bapu Reggaeton Mix) (hearthis.at).mp3",file_not_found,
1230,Amplifier (Imran Khan Reggaeton Mix) - DJ Ravish(DJSathi),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Amplifier (Imran Khan Reggaeton Mix) - DJ Ravish(DJSathi).mp3',/Users/diora/Downloads/Amplifier (Imran Khan Reggaeton Mix) - DJ Ravish(DJSathi).mp3,file_not_found,
1231,Choli Ke Peeche (AFRODESI EDIT),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Choli Ke Peeche (AFRODESI EDIT).mp3',/Users/diora/Downloads/Choli Ke Peeche (AFRODESI EDIT).mp3,file_not_found,
1232,Ayo Dil Luteya (AfroDesi Mix),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Ayo Dil Luteya (AfroDesi Mix).mp3',/Users/diora/Downloads/Ayo Dil Luteya (AfroDesi Mix).mp3,file_not_found,
1233,AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix).mp3',/Users/diora/Downloads/AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix).mp3,file_not_found,
1234,Jassie Gill - Oye Hoye Hoye (DJ Ravish  DJ Chico Reggaeton Mix) (hearthis.at),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Jassie Gill - Oye Hoye Hoye (DJ Ravish  DJ Chico Reggaeton Mix) (hearthis.at).mp3',/Users/diora/Downloads/Jassie Gill - Oye Hoye Hoye (DJ Ravish  DJ Chico Reggaeton Mix) (hearthis.at).mp3,file_not_found,
1236,Aeroplane (Sarmad Qadeer) DJ Ravish  DJ Chico Reggaeton Mix(RemixMaza.In),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Aeroplane (Sarmad Qadeer) DJ Ravish  DJ Chico Reggaeton Mix(RemixMaza.In).mp3',/Users/diora/Downloads/Aeroplane (Sarmad Qadeer) DJ Ravish  DJ Chico Reggaeton Mix(RemixMaza.In).mp3,file_not_found,
1237,Dance Meri Rani (Guru Randhawa),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Dance Meri Rani (Guru Randhawa).mp3',/Users/diora/Downloads/Dance Meri Rani (Guru Randhawa).mp3,file_not_found,
1239,DJ Sudi X MTooray - Kali Nagin (Amapiano Remix),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/DJ Sudi X MTooray - Kali Nagin (Amapiano Remix).mp3',/Users/diora/Downloads/DJ Sudi X MTooray - Kali Nagin (Amapiano Remix).mp3,file_not_found,
1240,BARSO RE (AMAPIANO MIX),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/BARSO RE (AMAPIANO MIX).mp3',/Users/diora/Downloads/BARSO RE (AMAPIANO MIX).mp3,file_not_found,
1241,Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix.mp3',/Users/diora/Downloads/Diljit Dosanjh - Lover - DJ Sudi AfroDesi Remix.mp3,file_not_found,
1242,Mukabala Sponono (Amapiano Edit),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Mukabala Sponono (Amapiano Edit).mp3',/Users/diora/Downloads/Mukabala Sponono (Amapiano Edit).mp3,file_not_found,
1243,Rangeela Mmapula (Amapiano Edit),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Rangeela Mmapula (Amapiano Edit).mp3',/Users/diora/Downloads/Rangeela Mmapula (Amapiano Edit).mp3,file_not_found,
1244,LE GAYI X GAFACCI SPEED (DJ SUDI EDIT),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/LE GAYI X GAFACCI SPEED (DJ SUDI EDIT).mp3',/Users/diora/Downloads/LE GAYI X GAFACCI SPEED (DJ SUDI EDIT).mp3,file_not_found,
1245,Say Na Say Na (Bluffmaster!),2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Say Na Say Na (Bluffmaster!).mp3',/Users/diora/Downloads/Say Na Say Na (Bluffmaster!).mp3,file_not_found,
1247,Shubh Baller Remix - Lean Back @getsparxed,2023 Events%%TBN %%Mixer%%Background Vibes,'Users/diora/Downloads/Shubh Baller Remix - Lean Back @getsparxed.mp3',/Users/diora/Downloads/Shubh Baller Remix - Lean Back @getsparxed.mp3,file_not_found,
1248,03 Don't Stop The Music,2025 Events%%Ashish's 50th%%Dancefloor,"""Users/diora/Downloads/dad’s party/03 Don't Stop The Music.mp3""",/Users/diora/Downloads/dad’s party/03 Don't Stop The Music.mp3,file_not_found,
1316,performance 1 - Saumya and her cousins - Ananya and Navya,2026 Events%%Akshay and Saumya (Jaipur)%%Sangeet%%Program,'Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 1 - Saumya and her cousins - Ananya and Navya.mpeg',/Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 1 - Saumya and her cousins - Ananya and Navya.mpeg,file_not_found,
1317,performance 2 Akshay’s mom- Sharmi,2026 Events%%Akshay and Saumya (Jaipur)%%Sangeet%%Program,'Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 2 Akshay’s mom- Sharmi.mp4',/Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 2 Akshay’s mom- Sharmi.mp4,file_not_found,
1318,performance 3 ⁠Saumya’s cousin Navya and her husband Suyash,2026 Events%%Akshay and Saumya (Jaipur)%%Sangeet%%Program,'Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 3 \u2060Saumya’s cousin Navya and her husband Suyash.mpeg',/Users/diora/Desktop/Band Baaja/Wedding Files/Akshay and Saumya /sangeet/performance 3 ⁠Saumya’s cousin Navya and her husband Suyash.mpeg,file_not_found,
